地名,センター,燃やせるごみ・スプレー缶,枝・葉・草,燃やせないごみ,容器プラ,雑がみ,びん・缶・ペット
豊平区(1) 水車町○丁目,札幌センター1,火 金,20190923 20191021 20191118 20200511 20200608 20200706 20200803 20200831 20200928,20190909 20191007 20191104 20191202 20191230 20200203 20200302 20200330 20200427 20200525 20200622 20200720 20200817 20200914,水,20190902 20190916 20190930 20191014 20191028 20191111 20191125 20191209 20191223 20200113 20200127 20200210 20200224 20200309 20200323 20200406 20200420 20200504 20200518 20200601 20200615 20200629 20200713 20200727 20200810 20200824 20200907 20200921,木
豊平区(2) 中の島○条○丁目,札幌センター1,火 金,20190925 20191023 20191120 20200513 20200610 20200708 20200805 20200902 20200930,20190911 20191009 20191106 20191204 20200108 20200205 20200304 20200401 20200429 20200527 20200624 20200722 20200819 20200916,木,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,月
豊平区(2) 平岸○条○丁目,札幌センター1,火 金,20190925 20191023 20191120 20200513 20200610 20200708 20200805 20200902 20200930,20190911 20191009 20191106 20191204 20200108 20200205 20200304 20200401 20200429 20200527 20200624 20200722 20200819 20200916,木,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,月
豊平区(2) 美園○条○丁目,札幌センター1,火 金,20190925 20191023 20191120 20200513 20200610 20200708 20200805 20200902 20200930,20190911 20191009 20191106 20191204 20200108 20200205 20200304 20200401 20200429 20200527 20200624 20200722 20200819 20200916,木,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,月
豊平区(2) 月寒西1条2丁目1番（望月寒川沿いのみ）,札幌センター1,火 金,20190925 20191023 20191120 20200513 20200610 20200708 20200805 20200902 20200930,20190911 20191009 20191106 20191204 20200108 20200205 20200304 20200401 20200429 20200527 20200624 20200722 20200819 20200916,木,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,月
豊平区(2) 月寒西2条4丁目1番,札幌センター1,火 金,20190925 20191023 20191120 20200513 20200610 20200708 20200805 20200902 20200930,20190911 20191009 20191106 20191204 20200108 20200205 20200304 20200401 20200429 20200527 20200624 20200722 20200819 20200916,木,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,月
豊平区(2) 月寒中央通1丁目1番（望月寒川沿いのみ）,札幌センター1,火 金,20190925 20191023 20191120 20200513 20200610 20200708 20200805 20200902 20200930,20190911 20191009 20191106 20191204 20200108 20200205 20200304 20200401 20200429 20200527 20200624 20200722 20200819 20200916,木,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,月
豊平区(3) 西岡○条○丁目、○番地,札幌センター1,火 金,20190926 20191024 20191121 20200514 20200611 20200709 20200806 20200903,20190912 20191010 20191107 20191205 20200109 20200206 20200305 20200402 20200430 20200528 20200625 20200723 20200820 20200917,月,20190905 20190919 20191003 20191017 20191031 20191114 20191128 20191212 20191226 20200116 20200130 20200213 20200227 20200312 20200326 20200409 20200423 20200507 20200521 20200604 20200618 20200702 20200716 20200730 20200813 20200827 20200910 20200924,水
豊平区(3) 福住○条○丁目,札幌センター1,火 金,20190926 20191024 20191121 20200514 20200611 20200709 20200806 20200903,20190912 20191010 20191107 20191205 20200109 20200206 20200305 20200402 20200430 20200528 20200625 20200723 20200820 20200917,月,20190905 20190919 20191003 20191017 20191031 20191114 20191128 20191212 20191226 20200116 20200130 20200213 20200227 20200312 20200326 20200409 20200423 20200507 20200521 20200604 20200618 20200702 20200716 20200730 20200813 20200827 20200910 20200924,水
豊平区(3) 羊ヶ丘（森林総合研究所公務員宿舎のみ）,札幌センター1,火 金,20190926 20191024 20191121 20200514 20200611 20200709 20200806 20200903,20190912 20191010 20191107 20191205 20200109 20200206 20200305 20200402 20200430 20200528 20200625 20200723 20200820 20200917,月,20190905 20190919 20191003 20191017 20191031 20191114 20191128 20191212 20191226 20200116 20200130 20200213 20200227 20200312 20200326 20200409 20200423 20200507 20200521 20200604 20200618 20200702 20200716 20200730 20200813 20200827 20200910 20200924,水
豊平区(4) 月寒東○条○丁目,札幌センター1,月 木,20190924 20191022 20191119 20200512 20200609 20200707 20200804 20200901 20200929,20190910 20191008 20191105 20191203 20191231 20200204 20200303 20200331 20200428 20200526 20200623 20200721 20200818 20200915,金,20190903 20190917 20191001 20191015 20191029 20191112 20191126 20191210 20191224 20200114 20200128 20200211 20200225 20200310 20200324 20200407 20200421 20200505 20200519 20200602 20200616 20200630 20200714 20200728 20200811 20200825 20200908 20200922,水
豊平区(4) 月寒西○条○丁目（月寒西1条2丁目1番の望月寒川沿い・月寒西2条4丁目1番を除く）,札幌センター1,月 木,20190924 20191022 20191119 20200512 20200609 20200707 20200804 20200901 20200929,20190910 20191008 20191105 20191203 20191231 20200204 20200303 20200331 20200428 20200526 20200623 20200721 20200818 20200915,金,20190903 20190917 20191001 20191015 20191029 20191112 20191126 20191210 20191224 20200114 20200128 20200211 20200225 20200310 20200324 20200407 20200421 20200505 20200519 20200602 20200616 20200630 20200714 20200728 20200811 20200825 20200908 20200922,水
豊平区(4) 月寒中央通○丁目（月寒中央通1丁目1番の望月寒川沿いを除く）,札幌センター1,月 木,20190924 20191022 20191119 20200512 20200609 20200707 20200804 20200901 20200929,20190910 20191008 20191105 20191203 20191231 20200204 20200303 20200331 20200428 20200526 20200623 20200721 20200818 20200915,金,20190903 20190917 20191001 20191015 20191029 20191112 20191126 20191210 20191224 20200114 20200128 20200211 20200225 20200310 20200324 20200407 20200421 20200505 20200519 20200602 20200616 20200630 20200714 20200728 20200811 20200825 20200908 20200922,水
豊平区(4) 羊ヶ丘（北海道農業研修センター宿舎・動物衛生研究所宿舎のみ）,札幌センター1,月 木,20190924 20191022 20191119 20200512 20200609 20200707 20200804 20200901 20200929,20190910 20191008 20191105 20191203 20191231 20200204 20200303 20200331 20200428 20200526 20200623 20200721 20200818 20200915,金,20190903 20190917 20191001 20191015 20191029 20191112 20191126 20191210 20191224 20200114 20200128 20200211 20200225 20200310 20200324 20200407 20200421 20200505 20200519 20200602 20200616 20200630 20200714 20200728 20200811 20200825 20200908 20200922,水
清田区(1) 北野○条○丁目,札幌センター1,月 木,20190925 20191023 20191120 20200513 20200610 20200708 20200805 20200902 20200930,20190911 20191009 20191106 20191204 20200108 20200205 20200304 20200401 20200429 20200527 20200624 20200722 20200819 20200916,火,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,金
清田区(1) 清田○条○丁目、○番地,札幌センター1,月 木,20190925 20191023 20191120 20200513 20200610 20200708 20200805 20200902 20200930,20190911 20191009 20191106 20191204 20200108 20200205 20200304 20200401 20200429 20200527 20200624 20200722 20200819 20200916,火,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,金
清田区(1) 真栄○条○丁目、○番地,札幌センター1,月 木,20190925 20191023 20191120 20200513 20200610 20200708 20200805 20200902 20200930,20190911 20191009 20191106 20191204 20200108 20200205 20200304 20200401 20200429 20200527 20200624 20200722 20200819 20200916,火,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,金
清田区(1) 有明○番地,札幌センター1,月 木,20190925 20191023 20191120 20200513 20200610 20200708 20200805 20200902 20200930,20190911 20191009 20191106 20191204 20200108 20200205 20200304 20200401 20200429 20200527 20200624 20200722 20200819 20200916,火,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,金
清田区(1) 美しが丘1条～3条の1丁目・2丁目,札幌センター1,月 木,20190925 20191023 20191120 20200513 20200610 20200708 20200805 20200902 20200930,20190911 20191009 20191106 20191204 20200108 20200205 20200304 20200401 20200429 20200527 20200624 20200722 20200819 20200916,火,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,金
清田区(1) 美しが丘3条3丁目1番・2番,札幌センター1,月 木,20190925 20191023 20191120 20200513 20200610 20200708 20200805 20200902 20200930,20190911 20191009 20191106 20191204 20200108 20200205 20200304 20200401 20200429 20200527 20200624 20200722 20200819 20200916,火,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,金
清田区(2) 平岡○条○丁目,札幌センター1,月 木,20190927 20191025 20191122 20200515 20200612 20200710 20200807 20200904,20190913 20191011 20191108 20191206 20200110 20200207 20200306 20200403 20200501 20200529 20200626 20200724 20200821 20200918,水,20190906 20190920 20191004 20191018 20191101 20191115 20191129 20191213 20191227 20200117 20200131 20200214 20200228 20200313 20200327 20200410 20200424 20200508 20200522 20200605 20200619 20200703 20200717 20200731 20200814 20200828 20200911 20200925,火
清田区(2) 平岡公園東○丁目,札幌センター1,月 木,20190927 20191025 20191122 20200515 20200612 20200710 20200807 20200904,20190913 20191011 20191108 20191206 20200110 20200207 20200306 20200403 20200501 20200529 20200626 20200724 20200821 20200918,水,20190906 20190920 20191004 20191018 20191101 20191115 20191129 20191213 20191227 20200117 20200131 20200214 20200228 20200313 20200327 20200410 20200424 20200508 20200522 20200605 20200619 20200703 20200717 20200731 20200814 20200828 20200911 20200925,火
清田区(2) 里塚○条○丁目、○番地,札幌センター1,月 木,20190927 20191025 20191122 20200515 20200612 20200710 20200807 20200904,20190913 20191011 20191108 20191206 20200110 20200207 20200306 20200403 20200501 20200529 20200626 20200724 20200821 20200918,水,20190906 20190920 20191004 20191018 20191101 20191115 20191129 20191213 20191227 20200117 20200131 20200214 20200228 20200313 20200327 20200410 20200424 20200508 20200522 20200605 20200619 20200703 20200717 20200731 20200814 20200828 20200911 20200925,火
清田区(2) 里塚緑ヶ丘○丁目,札幌センター1,月 木,20190927 20191025 20191122 20200515 20200612 20200710 20200807 20200904,20190913 20191011 20191108 20191206 20200110 20200207 20200306 20200403 20200501 20200529 20200626 20200724 20200821 20200918,水,20190906 20190920 20191004 20191018 20191101 20191115 20191129 20191213 20191227 20200117 20200131 20200214 20200228 20200313 20200327 20200410 20200424 20200508 20200522 20200605 20200619 20200703 20200717 20200731 20200814 20200828 20200911 20200925,火
清田区(2) 美しが丘1条～3条の3丁目～10丁目（美しが丘3条3丁目1番・2番を除く）,札幌センター1,月 木,20190927 20191025 20191122 20200515 20200612 20200710 20200807 20200904,20190913 20191011 20191108 20191206 20200110 20200207 20200306 20200403 20200501 20200529 20200626 20200724 20200821 20200918,水,20190906 20190920 20191004 20191018 20191101 20191115 20191129 20191213 20191227 20200117 20200131 20200214 20200228 20200313 20200327 20200410 20200424 20200508 20200522 20200605 20200619 20200703 20200717 20200731 20200814 20200828 20200911 20200925,火
清田区(2) 美しが丘4条・5条の○丁目,札幌センター1,月 木,20190927 20191025 20191122 20200515 20200612 20200710 20200807 20200904,20190913 20191011 20191108 20191206 20200110 20200207 20200306 20200403 20200501 20200529 20200626 20200724 20200821 20200918,水,20190906 20190920 20191004 20191018 20191101 20191115 20191129 20191213 20191227 20200117 20200131 20200214 20200228 20200313 20200327 20200410 20200424 20200508 20200522 20200605 20200619 20200703 20200717 20200731 20200814 20200828 20200911 20200925,火
北区(1) 北6条～31条の西○丁目,札幌センター1,月 木,20190911 20191009 20191106 20191204 20200527 20200624 20200722 20200819 20200916,20190925 20191023 20191120 20191218 20200122 20200219 20200318 20200415 20200513 20200610 20200708 20200805 20200902 20200930,火,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,金
北区(1) 北32条西2丁目～12丁目,札幌センター1,月 木,20190911 20191009 20191106 20191204 20200527 20200624 20200722 20200819 20200916,20190925 20191023 20191120 20191218 20200122 20200219 20200318 20200415 20200513 20200610 20200708 20200805 20200902 20200930,火,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,金
北区(1) 北33条西2丁目～8丁目,札幌センター1,月 木,20190911 20191009 20191106 20191204 20200527 20200624 20200722 20200819 20200916,20190925 20191023 20191120 20191218 20200122 20200219 20200318 20200415 20200513 20200610 20200708 20200805 20200902 20200930,火,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,金
北区(2) 新川○条○丁目、○番地,札幌センター1,月 木,20190910 20191008 20191105 20191203 20200526 20200623 20200721 20200818 20200915,20190924 20191022 20191119 20191217 20200121 20200218 20200317 20200414 20200512 20200609 20200707 20200804 20200901 20200929,金,20190903 20190917 20191001 20191015 20191029 20191112 20191126 20191210 20191224 20200114 20200128 20200211 20200225 20200310 20200324 20200407 20200421 20200505 20200519 20200602 20200616 20200630 20200714 20200728 20200811 20200825 20200908 20200922,水
北区(2) 新川西○条○丁目,札幌センター1,月 木,20190910 20191008 20191105 20191203 20200526 20200623 20200721 20200818 20200915,20190924 20191022 20191119 20191217 20200121 20200218 20200317 20200414 20200512 20200609 20200707 20200804 20200901 20200929,金,20190903 20190917 20191001 20191015 20191029 20191112 20191126 20191210 20191224 20200114 20200128 20200211 20200225 20200310 20200324 20200407 20200421 20200505 20200519 20200602 20200616 20200630 20200714 20200728 20200811 20200825 20200908 20200922,水
北区(2) 新琴似1条～3条の12丁目・13丁目,札幌センター1,月 木,20190910 20191008 20191105 20191203 20200526 20200623 20200721 20200818 20200915,20190924 20191022 20191119 20191217 20200121 20200218 20200317 20200414 20200512 20200609 20200707 20200804 20200901 20200929,金,20190903 20190917 20191001 20191015 20191029 20191112 20191126 20191210 20191224 20200114 20200128 20200211 20200225 20200310 20200324 20200407 20200421 20200505 20200519 20200602 20200616 20200630 20200714 20200728 20200811 20200825 20200908 20200922,水
北区(2) 新琴似4条～10条の12丁目～17丁目,札幌センター1,月 木,20190910 20191008 20191105 20191203 20200526 20200623 20200721 20200818 20200915,20190924 20191022 20191119 20191217 20200121 20200218 20200317 20200414 20200512 20200609 20200707 20200804 20200901 20200929,金,20190903 20190917 20191001 20191015 20191029 20191112 20191126 20191210 20191224 20200114 20200128 20200211 20200225 20200310 20200324 20200407 20200421 20200505 20200519 20200602 20200616 20200630 20200714 20200728 20200811 20200825 20200908 20200922,水
北区(2) 新琴似11条・12条の14丁目～17丁目,札幌センター1,月 木,20190910 20191008 20191105 20191203 20200526 20200623 20200721 20200818 20200915,20190924 20191022 20191119 20191217 20200121 20200218 20200317 20200414 20200512 20200609 20200707 20200804 20200901 20200929,金,20190903 20190917 20191001 20191015 20191029 20191112 20191126 20191210 20191224 20200114 20200128 20200211 20200225 20200310 20200324 20200407 20200421 20200505 20200519 20200602 20200616 20200630 20200714 20200728 20200811 20200825 20200908 20200922,水
北区(2) 新琴似町○番地,札幌センター1,月 木,20190910 20191008 20191105 20191203 20200526 20200623 20200721 20200818 20200915,20190924 20191022 20191119 20191217 20200121 20200218 20200317 20200414 20200512 20200609 20200707 20200804 20200901 20200929,金,20190903 20190917 20191001 20191015 20191029 20191112 20191126 20191210 20191224 20200114 20200128 20200211 20200225 20200310 20200324 20200407 20200421 20200505 20200519 20200602 20200616 20200630 20200714 20200728 20200811 20200825 20200908 20200922,水
北区(3) 新琴似1条～10条の1丁目～11丁目,札幌センター1,月 木,20190913 20191011 20191108 20191206 20200501 20200529 20200626 20200724 20200821 20200918,20190927 20191025 20191122 20191220 20200124 20200221 20200320 20200417 20200515 20200612 20200710 20200807 20200904,水,20190906 20190920 20191004 20191018 20191101 20191115 20191129 20191213 20191227 20200117 20200131 20200214 20200228 20200313 20200327 20200410 20200424 20200508 20200522 20200605 20200619 20200703 20200717 20200731 20200814 20200828 20200911 20200925,火
北区(3) 新琴似11条・12条の1丁目～13丁目,札幌センター1,月 木,20190913 20191011 20191108 20191206 20200501 20200529 20200626 20200724 20200821 20200918,20190927 20191025 20191122 20191220 20200124 20200221 20200320 20200417 20200515 20200612 20200710 20200807 20200904,水,20190906 20190920 20191004 20191018 20191101 20191115 20191129 20191213 20191227 20200117 20200131 20200214 20200228 20200313 20200327 20200410 20200424 20200508 20200522 20200605 20200619 20200703 20200717 20200731 20200814 20200828 20200911 20200925,火
北区(4) 屯田○条○丁目,札幌センター1,火 金,20190909 20191007 20191104 20191202 20200525 20200622 20200720 20200817 20200914,20190923 20191021 20191118 20191216 20200120 20200217 20200316 20200413 20200511 20200608 20200706 20200803 20200831 20200928,水,20190902 20190916 20190930 20191014 20191028 20191111 20191125 20191209 20191223 20200113 20200127 20200210 20200224 20200309 20200323 20200406 20200420 20200504 20200518 20200601 20200615 20200629 20200713 20200727 20200810 20200824 20200907 20200921,木
北区(4) 屯田町○番地,札幌センター1,火 金,20190909 20191007 20191104 20191202 20200525 20200622 20200720 20200817 20200914,20190923 20191021 20191118 20191216 20200120 20200217 20200316 20200413 20200511 20200608 20200706 20200803 20200831 20200928,水,20190902 20190916 20190930 20191014 20191028 20191111 20191125 20191209 20191223 20200113 20200127 20200210 20200224 20200309 20200323 20200406 20200420 20200504 20200518 20200601 20200615 20200629 20200713 20200727 20200810 20200824 20200907 20200921,木
北区(5) 麻生町○丁目,札幌センター1,火 金,20190911 20191009 20191106 20191204 20200527 20200624 20200722 20200819 20200916,20190925 20191023 20191120 20191218 20200122 20200219 20200318 20200415 20200513 20200610 20200708 20200805 20200902 20200930,木,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,月
北区(5) 北32条西13丁目,札幌センター1,火 金,20190911 20191009 20191106 20191204 20200527 20200624 20200722 20200819 20200916,20190925 20191023 20191120 20191218 20200122 20200219 20200318 20200415 20200513 20200610 20200708 20200805 20200902 20200930,木,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,月
北区(5) 北33条西9丁目～12丁目,札幌センター1,火 金,20190911 20191009 20191106 20191204 20200527 20200624 20200722 20200819 20200916,20190925 20191023 20191120 20191218 20200122 20200219 20200318 20200415 20200513 20200610 20200708 20200805 20200902 20200930,木,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,月
北区(5) 北34条～40条の西○丁目,札幌センター1,火 金,20190911 20191009 20191106 20191204 20200527 20200624 20200722 20200819 20200916,20190925 20191023 20191120 20191218 20200122 20200219 20200318 20200415 20200513 20200610 20200708 20200805 20200902 20200930,木,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,月
北区(5) 太平○条○丁目,札幌センター1,火 金,20190911 20191009 20191106 20191204 20200527 20200624 20200722 20200819 20200916,20190925 20191023 20191120 20191218 20200122 20200219 20200318 20200415 20200513 20200610 20200708 20200805 20200902 20200930,木,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,月
北区(5) 篠路町太平○番地,札幌センター1,火 金,20190911 20191009 20191106 20191204 20200527 20200624 20200722 20200819 20200916,20190925 20191023 20191120 20191218 20200122 20200219 20200318 20200415 20200513 20200610 20200708 20200805 20200902 20200930,木,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,月
北区(5) 百合が原○丁目,札幌センター1,火 金,20190911 20191009 20191106 20191204 20200527 20200624 20200722 20200819 20200916,20190925 20191023 20191120 20191218 20200122 20200219 20200318 20200415 20200513 20200610 20200708 20200805 20200902 20200930,木,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,月
北区(6) 篠路○条○丁目,札幌センター1,火 金,20190912 20191010 20191107 20191205 20200528 20200625 20200723 20200820 20200917,20190926 20191024 20191121 20191219 20200123 20200220 20200319 20200416 20200514 20200611 20200709 20200806 20200903,月,20190905 20190919 20191003 20191017 20191031 20191114 20191128 20191212 20191226 20200116 20200130 20200213 20200227 20200312 20200326 20200409 20200423 20200507 20200521 20200604 20200618 20200702 20200716 20200730 20200813 20200827 20200910 20200924,水
北区(6) 篠路町篠路○番地,札幌センター1,火 金,20190912 20191010 20191107 20191205 20200528 20200625 20200723 20200820 20200917,20190926 20191024 20191121 20191219 20200123 20200220 20200319 20200416 20200514 20200611 20200709 20200806 20200903,月,20190905 20190919 20191003 20191017 20191031 20191114 20191128 20191212 20191226 20200116 20200130 20200213 20200227 20200312 20200326 20200409 20200423 20200507 20200521 20200604 20200618 20200702 20200716 20200730 20200813 20200827 20200910 20200924,水
北区(6) 篠路町福移○番地,札幌センター1,火 金,20190912 20191010 20191107 20191205 20200528 20200625 20200723 20200820 20200917,20190926 20191024 20191121 20191219 20200123 20200220 20200319 20200416 20200514 20200611 20200709 20200806 20200903,月,20190905 20190919 20191003 20191017 20191031 20191114 20191128 20191212 20191226 20200116 20200130 20200213 20200227 20200312 20200326 20200409 20200423 20200507 20200521 20200604 20200618 20200702 20200716 20200730 20200813 20200827 20200910 20200924,水
北区(6) 篠路町上篠路○番地,札幌センター1,火 金,20190912 20191010 20191107 20191205 20200528 20200625 20200723 20200820 20200917,20190926 20191024 20191121 20191219 20200123 20200220 20200319 20200416 20200514 20200611 20200709 20200806 20200903,月,20190905 20190919 20191003 20191017 20191031 20191114 20191128 20191212 20191226 20200116 20200130 20200213 20200227 20200312 20200326 20200409 20200423 20200507 20200521 20200604 20200618 20200702 20200716 20200730 20200813 20200827 20200910 20200924,水
北区(6) 西茨戸○条○丁目、○番地,札幌センター1,火 金,20190912 20191010 20191107 20191205 20200528 20200625 20200723 20200820 20200917,20190926 20191024 20191121 20191219 20200123 20200220 20200319 20200416 20200514 20200611 20200709 20200806 20200903,月,20190905 20190919 20191003 20191017 20191031 20191114 20191128 20191212 20191226 20200116 20200130 20200213 20200227 20200312 20200326 20200409 20200423 20200507 20200521 20200604 20200618 20200702 20200716 20200730 20200813 20200827 20200910 20200924,水
北区(6) 東茨戸○条○丁目、○番地,札幌センター1,火 金,20190912 20191010 20191107 20191205 20200528 20200625 20200723 20200820 20200917,20190926 20191024 20191121 20191219 20200123 20200220 20200319 20200416 20200514 20200611 20200709 20200806 20200903,月,20190905 20190919 20191003 20191017 20191031 20191114 20191128 20191212 20191226 20200116 20200130 20200213 20200227 20200312 20200326 20200409 20200423 20200507 20200521 20200604 20200618 20200702 20200716 20200730 20200813 20200827 20200910 20200924,水
北区(6) 拓北○条○丁目,札幌センター1,火 金,20190912 20191010 20191107 20191205 20200528 20200625 20200723 20200820 20200917,20190926 20191024 20191121 20191219 20200123 20200220 20200319 20200416 20200514 20200611 20200709 20200806 20200903,月,20190905 20190919 20191003 20191017 20191031 20191114 20191128 20191212 20191226 20200116 20200130 20200213 20200227 20200312 20200326 20200409 20200423 20200507 20200521 20200604 20200618 20200702 20200716 20200730 20200813 20200827 20200910 20200924,水
北区(6) 篠路町拓北○番地,札幌センター1,火 金,20190912 20191010 20191107 20191205 20200528 20200625 20200723 20200820 20200917,20190926 20191024 20191121 20191219 20200123 20200220 20200319 20200416 20200514 20200611 20200709 20200806 20200903,月,20190905 20190919 20191003 20191017 20191031 20191114 20191128 20191212 20191226 20200116 20200130 20200213 20200227 20200312 20200326 20200409 20200423 20200507 20200521 20200604 20200618 20200702 20200716 20200730 20200813 20200827 20200910 20200924,水
北区(6) あいの里○条○丁目,札幌センター1,火 金,20190912 20191010 20191107 20191205 20200528 20200625 20200723 20200820 20200917,20190926 20191024 20191121 20191219 20200123 20200220 20200319 20200416 20200514 20200611 20200709 20200806 20200903,月,20190905 20190919 20191003 20191017 20191031 20191114 20191128 20191212 20191226 20200116 20200130 20200213 20200227 20200312 20200326 20200409 20200423 20200507 20200521 20200604 20200618 20200702 20200716 20200730 20200813 20200827 20200910 20200924,水
北区(6) 南あいの里○丁目,札幌センター1,火 金,20190912 20191010 20191107 20191205 20200528 20200625 20200723 20200820 20200917,20190926 20191024 20191121 20191219 20200123 20200220 20200319 20200416 20200514 20200611 20200709 20200806 20200903,月,20190905 20190919 20191003 20191017 20191031 20191114 20191128 20191212 20191226 20200116 20200130 20200213 20200227 20200312 20200326 20200409 20200423 20200507 20200521 20200604 20200618 20200702 20200716 20200730 20200813 20200827 20200910 20200924,水
東区(1) 北34条～51条の東1丁目～15丁目,札幌センター1,月 木,20190910 20191008 20191105 20191203 20200526 20200623 20200721 20200818 20200915,20190924 20191022 20191119 20191217 20200121 20200218 20200317 20200414 20200512 20200609 20200707 20200804 20200901 20200929,水,20190903 20190917 20191001 20191015 20191029 20191112 20191126 20191210 20191224 20200114 20200128 20200211 20200225 20200310 20200324 20200407 20200421 20200505 20200519 20200602 20200616 20200630 20200714 20200728 20200811 20200825 20200908 20200922,金
東区(2) 北34条～49条の東16丁目～30丁目,札幌センター1,月 木,20190911 20191009 20191106 20191204 20200527 20200624 20200722 20200819 20200916,20190925 20191023 20191120 20191218 20200122 20200219 20200318 20200415 20200513 20200610 20200708 20200805 20200902 20200930,金,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,火
